0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,47,31,94,61,133,91,95,121,81,151,198,181,197,211,347,241,176,271,258,,,,,,
2,131,32,84,62,224,92,430,122,130,152,77,182,55,212,30,242,622,272,190,,,,,,
3,322,33,306,63,314,93,405,123,361,153,445,183,33,213,247,243,102,273,99,,,,,,
4,663,34,129,64,125,94,578,124,404,154,36,184,73,214,82,244,96,274,195,,,,,,
5,31,35,82,65,514,95,329,125,51,155,91,185,282,215,310,245,344,275,51,,,,,,
6,166,36,630,66,532,96,363,126,244,156,140,186,604,216,194,246,356,276,114,,,,,,
7,350,37,552,67,85,97,145,127,126,157,80,187,106,217,133,247,186,277,319,,,,,,
8,392,38,129,68,172,98,322,128,529,158,60,188,345,218,73,248,531,278,311,,,,,,
9,335,39,316,69,201,99,158,129,614,159,243,189,85,219,312,249,130,279,451,,,,,,
10,277,40,333,70,292,100,120,130,140,160,193,190,22,220,73,250,204,280,81,,,,,,
11,417,41,209,71,100,101,166,131,566,161,135,191,358,221,135,251,77,281,667,,,,,,
12,391,42,131,72,18,102,610,132,116,162,14,192,60,222,89,252,372,282,70,,,,,,
13,280,43,177,73,288,103,339,133,287,163,408,193,384,223,102,253,162,283,340,,,,,,
14,303,44,28,74,439,104,354,134,281,164,50,194,167,224,624,254,90,284,89,,,,,,
15,451,45,390,75,214,105,25,135,217,165,95,195,36,225,51,255,466,285,652,,,,,,
16,656,46,368,76,163,106,306,136,198,166,566,196,41,226,57,256,185,286,394,,,,,,
17,305,47,242,77,119,107,66,137,61,167,668,197,197,227,363,257,136,287,208,,,,,,
18,194,48,100,78,125,108,340,138,120,168,111,198,473,228,417,258,89,288,86,,,,,,
19,533,49,434,79,191,109,91,139,140,169,98,199,501,229,65,259,70,289,393,,,,,,
20,105,50,328,80,45,110,90,140,277,170,369,200,61,230,14,260,146,290,40,,,,,,
21,98,51,47,81,370,111,47,141,314,171,238,201,109,231,45,261,566,291,145,,,,,,
22,71,52,54,82,204,112,200,142,370,172,527,202,252,232,77,262,102,292,359,,,,,,
